SampleName	SampleID	occurence
2438	GB01017632S	60778
14414	GB01007476S	9560
14990	GB01014030S	8647
4650	GB01010520S	41226
3443	GB01011756S	49973
1474	GB01003836S	88670
8878	GB01003656S	21484
18403	GB01021132S	636
8916	GB01022958S	21372
13726	GB01007351S	10529
6803	GB01024083S	29535
17435	GB01004471S	2214
9980	GB01011027S	18222
14020	GB01004356S	10145
4522	GB01023565S	42014
315	GB01003319S	192033
11187	GB01010855S	14810
11538	GB01020183S	13911
6077	GB01013140S	33139
9610	GB01008751S	19288
18651	GB01020939S	280
16222	GB01020041S	5860
12331	GB01019554S	12384
13321	GB01019177S	11063
8754	GB01011286S	21875
10629	GB01013711S	16407
15984	GB01002266S	6547
367	GB01002751S	182217
9510	GB01023430S	19547
6345	GB01023996S	31714
17582	GB01021656S	1860
16020	GB01002458S	6478
1284	GB01001236S	97650
7532	GB01012715S	26357
11699	GB01012426S	13574
2982	GB01015288S	54332
5384	GB01012987S	37094
1264	GB01013083S	98714
17879	GB01020750S	1347
8073	GB01012740S	24286
1826	GB01008227S	74994
6052	GB01020431S	33215
5009	GB01023547S	39340
13785	GB01020176S	10465
14450	GB01018473S	9491
12955	GB01018952S	11544
2445	GB01001490S	60738
9080	GB01022894S	20794
12642	GB01020048S	11934
10280	GB01009232S	17335
15275	GB01002833S	8089
18731	GB01002010S	20
8193	GB01008327S	23842
10945	GB01008898S	15477
4773	GB01016416S	40501
17686	GB01021127S	1673
12180	GB01019897S	12615
14531	GB01019005S	9379
736	GB01003703S	138188
14735	GB01011282S	9111
12192	GB01018843S	12604
8117	GB01001790S	24094
846	GB01002783S	126940
6034	GB01001745S	33302
508	GB01000341S	161810
9355	GB01009651S	19952
3379	GB01017576S	50515
9843	GB01009374S	18638
14127	GB01002009S	9985
902	GB01000657S	121997
13667	GB01022102S	10611
12319	GB01019306S	12410
16367	GB01002209S	5471
939	GB01007819S	119136
12592	GB01019457S	12015
8165	GB01012343S	23922
2657	GB01012334S	57833
1380	GB01001646S	93057
12031	GB01016621S	12897
9105	GB01010118S	20717
6984	GB01012582S	28641
11141	GB01009726S	14928
12310	GB01009814S	12420
6717	GB01008489S	29975
13193	GB01002442S	11235
5836	GB01016392S	34345
3719	GB01008075S	47696
336	GB01003910S	188449
15390	GB01013943S	7865
7516	GB01001815S	26406
8472	GB01003467S	22813
10942	GB01003128S	15503
13651	GB01001090S	10626
6814	GB01016032S	29476
16872	GB01013690S	3806
2288	GB01012773S	63265
10855	GB01008877S	15732
9869	GB01011391S	18561
7530	GB01001848S	26358
14956	GB01018326S	8707
13050	GB01019541S	11418
2573	GB01023108S	58678
7070	GB01012708S	28269
6484	GB01011715S	31196
7823	GB01010058S	25299
5874	GB01016220S	34185
15916	GB01001561S	6695
2377	GB01023137S	61627
9270	GB01009213S	20218
15187	GB01018235S	8279
4595	GB01007826S	41525
5842	GB01022905S	34332
5844	GB01016836S	34312
4020	GB01017589S	45465
15858	GB01016141S	6796
3928	GB01008572S	46043
15216	GB01016161S	8205
5756	GB01008505S	34865
4863	GB01001336S	40089
69	GB01003674S	307201
1364	GB01008100S	93681
15694	GB01003399S	7178
6916	GB01011180S	28975
5620	GB01023264S	35633
5917	GB01016367S	33966
15115	GB01010920S	8420
3991	GB01023068S	45681
3437	GB01010997S	50058
8026	GB01010859S	24478
7933	GB01016009S	24880
5470	GB01010491S	36596
266	GB01000290S	203456
13364	GB01010975S	10999
11624	GB01004744S	13735
10695	GB01019047S	16268
15377	GB01019425S	7894
7415	GB01009841S	26812
1007	GB01003441S	114158
4705	GB01015407S	40876
7697	GB01022822S	25691
3241	GB01016866S	51699
11300	GB01015595S	14516
15949	GB01011202S	6617
16262	GB01012428S	5758
11007	GB01008865S	15258
1493	GB01008594S	87607
11170	GB01009425S	14845
8643	GB01003640S	22270
385	GB01001434S	180399
15843	GB01024371S	6834
14188	GB01015306S	9868
2871	GB01023877S	55405
3440	GB01007604S	50035
7557	GB01021371S	26293
17885	GB01023001S	1343
15645	GB01017348S	7303
10242	GB01009021S	17438
390	GB01001045S	179110
6812	GB01008409S	29484
2206	GB01008053S	65401
16713	GB01022829S	4299
11660	GB01015585S	13654
13504	GB01012434S	10834
4881	GB01010717S	40005
5407	GB01017438S	36909
2668	GB01007546S	57699
16960	GB01007405S	3519
2380	GB01020569S	61588
17089	GB01007507S	3124
4258	GB01017539S	43690
8192	GB01008776S	23843
465	GB01000610S	168008
3780	GB01001928S	47166
18239	GB01003510S	855
12423	GB01010252S	12258
1171	GB01003273S	103705
9549	GB01015763S	19434
6407	GB01023383S	31509
11207	GB01010242S	14759
18170	GB01021738S	977
5828	GB01023395S	34420
810	GB01003248S	130238
8122	GB01023635S	24081
7337	GB01011309S	27183
9684	GB01009596S	19074
13693	GB01017364S	10579
4532	GB01016278S	41923
11724	GB01018635S	13523
6060	GB01010651S	33181
7036	GB01001938S	28422
13627	GB01004184S	10660
6760	GB01023668S	29723
11128	GB01015570S	14978
16555	GB01000026S	4878
100	GB01003681S	266382
10918	GB01013750S	15568
1907	GB01013041S	72738
10168	GB01003001S	17647
12130	GB01012577S	12705
7500	GB01023679S	26555
14993	GB01018595S	8646
14095	GB01018253S	10036
7284	GB01001873S	27357
9276	GB01008869S	20198
1990	GB01000590S	70773
9773	GB01015608S	18850
1529	GB01010464S	85675
3911	GB01012755S	46161
5248	GB01021484S	37850
442	GB01012788S	170996
18533	GB01019312S	473
14107	GB01010262S	10020
13556	GB01018763S	10755
12645	GB01009822S	11926
2100	GB01001185S	68205
12620	GB01002946S	11969
9058	GB01022082S	20864
12833	GB01000916S	11693
15742	GB01000788S	7063
14882	GB01018283S	8851
11130	GB01015994S	14969
14380	GB01018492S	9619
4198	GB01008649S	44042
16364	GB01002213S	5476
16366	GB01017375S	5471
3453	GB01000910S	49874
4974	GB01010369S	39498
109	GB01003610S	260953
5166	GB01010392S	38337
2340	GB01007731S	62346
8962	GB01003003S	21175
5864	GB01023748S	34224
2502	GB01011500S	59702
3728	GB01023882S	47576
14323	GB01015641S	9683
17459	GB01016889S	2157
2086	GB01023942S	68701
10391	GB01003831S	16998
3220	GB01017805S	51922
14952	GB01018860S	8717
14010	GB01019118S	10158
14514	GB01018241S	9402
7208	GB01021415S	27723
17454	GB01021147S	2166
17044	GB01002171S	3260
7908	GB01012125S	25004
12630	GB01018297S	11953
1317	GB01008266S	96146
2080	GB01013033S	68773
1197	GB01013062S	102236
1906	GB01001473S	72771
9911	GB01010034S	18467
3936	GB01023682S	45994
8527	GB01015914S	22621
10293	GB01008977S	17285
7027	GB01010599S	28460
17108	GB01008980S	3068
15824	GB01002403S	6899
3112	GB01012901S	52942
10666	GB01009007S	16331
5673	GB01016495S	35302
13805	GB01020122S	10437
12867	GB01018700S	11641
15393	GB01010315S	7862
7447	GB01001688S	26719
18026	GB01021838S	1173
3092	GB01023979S	53207
5605	GB01008046S	35749
18670	GB01020625S	222
4255	GB01023733S	43695
18240	GB01020692S	855
2735	GB01017927S	56984
9550	GB01009548S	19434
17367	GB01021965S	2363
12884	GB01007475S	11624
14539	GB01008781S	9364
7529	GB01013312S	26364
1596	GB01001127S	83011
445	GB01002754S	170597
11622	GB01004647S	13737
15965	GB01017006S	6585
17460	GB01021783S	2154
18381	GB01020746S	654
15675	GB01015675S	7226
18482	GB01021140S	554
16685	GB01017140S	4379
13235	GB01018277S	11179
11867	GB01008936S	13244
14138	GB01018697S	9967
14756	GB01019946S	9065
14441	GB01001946S	9509
3561	GB01016233S	48897
10054	GB01021515S	18003
4775	GB01021540S	40500
7235	GB01022128S	27590
4417	GB01016649S	42710
3162	GB01018172S	52534
16819	GB01024259S	3986
7105	GB01001890S	28122
12163	GB01010143S	12649
11601	GB01019819S	13770
14944	GB01019426S	8729
5066	GB01012886S	39020
14591	GB01019463S	9296
13492	GB01020031S	10847
7	GB01024394S	476894
423	GB01000528S	173574
5282	GB01013266S	37684
11181	GB01000899S	14818
6988	GB01016280S	28624
1207	GB01008239S	101674
5892	GB01022805S	34083
1700	GB01008264S	78988
8953	GB01009542S	21217
11750	GB01015688S	13482
11855	GB01009668S	13267
6503	GB01022926S	31061
5757	GB01016334S	34861
11791	GB01019978S	13380
7400	GB01012670S	26896
41	GB01003877S	361443
11670	GB01016614S	13638
1610	GB01001626S	82746
3179	GB01016331S	52360
15718	GB01013933S	7126
6116	GB01009918S	32919
12051	GB01010197S	12856
7404	GB01022106S	26887
14123	GB01020017S	9994
7227	GB01008304S	27628
6946	GB01008351S	28824
2194	GB01017557S	65768
17178	GB01021938S	2842
7614	GB01010820S	26046
8618	GB01009477S	22343
11103	GB01009860S	15016
483	GB01000042S	165471
6445	GB01023330S	31357
311	GB01000743S	192629
15517	GB01013865S	7620
11018	GB01009579S	15225
1801	GB01011771S	75702
506	GB01000681S	162346
9564	GB01019680S	19412
16052	GB01024171S	6393
9901	GB01014053S	18489
5323	GB01007580S	37447
3385	GB01015481S	50469
677	GB01003624S	144360
5759	GB01008663S	34859
3116	GB01008614S	52907
16797	GB01007403S	4078
5322	GB01023076S	37452
8563	GB01011052S	22509
8477	GB01009715S	22791
6686	GB01011083S	30136
4946	GB01016431S	39661
2995	GB01017987S	54146
5657	GB01015369S	35363
10183	GB01016619S	17614
8634	GB01021302S	22306
12114	GB01010969S	12729
18223	GB01021138S	887
12113	GB01008950S	12730
8536	GB01009888S	22593
16961	GB01003408S	3516
10644	GB01022008S	16370
6836	GB01016040S	29337
14653	GB01018514S	9209
5953	GB01012275S	33754
490	GB01001219S	164318
18252	GB01016878S	839
15040	GB01007363S	8579
12152	GB01001150S	12676
11067	GB01009993S	15091
13263	GB01024268S	11136
9903	GB01009942S	18482
15247	GB01002302S	8130
9972	GB01009047S	18241
8501	GB01010543S	22692
6285	GB01010861S	32056
1348	GB01000319S	94528
14534	GB01018402S	9375
51	GB01003819S	339238
12771	GB01019318S	11771
15520	GB01002316S	7613
17635	GB01017404S	1750
7066	GB01023220S	28278
545	GB01002810S	157826
2890	GB01023821S	55202
5752	GB01016404S	34877
3012	GB01024066S	54020
5569	GB01024019S	35968
9837	GB01004371S	18650
1101	GB01000190S	108442
9640	GB01007686S	19182
5177	GB01017460S	38249
584	GB01000452S	153270
16866	GB01007512S	3828
10350	GB01010175S	17125
2255	GB01023817S	64010
7897	GB01010956S	25044
79	GB01003719S	289168
18726	GB01015528S	23
9801	GB01009748S	18772
16499	GB01018709S	5048
1332	GB01000513S	95105
11370	GB01022022S	14305
10916	GB01016066S	15571
12640	GB01019116S	11937
13698	GB01019248S	10570
11615	GB01008767S	13757
15168	GB01018615S	8314
945	GB01003290S	118270
1743	GB01015294S	77578
4872	GB01023988S	40067
17000	GB01021701S	3401
16470	GB01022088S	5134
12370	GB01013746S	12337
8397	GB01009181S	23118
10730	GB01010040S	16121
608	GB01001653S	151182
15041	GB01010973S	8577
13413	GB01018926S	10944
13467	GB01018950S	10881
17428	GB01017403S	2228
2725	GB01017595S	57116
8824	GB01024044S	21651
8465	GB01023333S	22828
17452	GB01001667S	2169
257	GB01000674S	205881
9025	GB01023522S	20969
11359	GB01019327S	14354
8599	GB01011807S	22381
8877	GB01011387S	21489
14449	GB01018754S	9494
5198	GB01015363S	38133
2912	GB01024099S	54924
14824	GB01007699S	8952
3320	GB01011582S	51058
4750	GB01023916S	40645
10129	GB01020352S	17777
4426	GB01016504S	42641
2977	GB01018168S	54359
18258	GB01021200S	832
1232	GB01011747S	100443
1516	GB01000719S	86240
3997	GB01010734S	45642
2503	GB01023114S	59697
7585	GB01023141S	26172
3413	GB01015462S	50246
14392	GB01018554S	9591
12942	GB01016175S	11562
10170	GB01009348S	17641
13869	GB01004683S	10337
14524	GB01024463S	9397
17143	GB01021020S	2959
2482	GB01012924S	60045
6728	GB01001364S	29921
6185	GB01010658S	32595
2134	GB01010616S	67419
5761	GB01012366S	34854
10269	GB01009068S	17364
14821	GB01001064S	8954
17504	GB01004712S	2059
1640	GB01001059S	81643
5995	GB01000224S	33532
10301	GB01012457S	17264
11802	GB01010310S	13371
5147	GB01021338S	38420
6738	GB01001710S	29861
9523	GB01004738S	19508
14249	GB01002455S	9772
11074	GB01009378S	15069
4709	GB01023922S	40862
11297	GB01009342S	14523
15935	GB01002235S	6646
8767	GB01009808S	21844
10043	GB01009489S	18018
16183	GB01002285S	6008
15219	GB01013923S	8194
14641	GB01018377S	9231
11179	GB01017085S	14821
4586	GB01017780S	41605
14576	GB01018675S	9313
17043	GB01021671S	3260
15710	GB01024430S	7146
15797	GB01018345S	6935
6969	GB01008161S	28702
17148	GB01007367S	2948
11063	GB01003401S	15104
16649	GB01024451S	4478
1796	GB01007852S	76066
16113	GB01002296S	6234
10902	GB01010003S	15604
5886	GB01012308S	34120
4596	GB01008555S	41516
11068	GB01009588S	15087
9949	GB01016943S	18332
10503	GB01013121S	16731
18011	GB01001413S	1187
7456	GB01011907S	26693
13446	GB01018502S	10904
17195	GB01017191S	2810
12125	GB01018738S	12708
7951	GB01009703S	24794
5599	GB01021438S	35811
7127	GB01022888S	28044
2911	GB01020520S	54934
724	GB01001164S	139382
1951	GB01000573S	71683
3462	GB01017860S	49779
2068	GB01010445S	69145
14881	GB01019386S	8851
11495	GB01018601S	14011
10150	GB01015977S	17703
8037	GB01017686S	24438
9029	GB01008454S	20962
7493	GB01013010S	26588
16644	GB01002090S	4510
9223	GB01024350S	20368
7906	GB01008682S	25008
6178	GB01021352S	32633
593	GB01001391S	152095
4026	GB01000088S	45442
9660	GB01009122S	19139
12733	GB01002151S	11807
15293	GB01012554S	8054
10725	GB01003175S	16138
8882	GB01008843S	21473
5857	GB01008185S	34256
1139	GB01008025S	105334
16254	GB01017107S	5775
2570	GB01016543S	58719
15561	GB01001577S	7518
18059	GB01016949S	1136
12189	GB01020103S	12607
1324	GB01007778S	95673
7828	GB01022873S	25291
3560	GB01022750S	48924
8314	GB01008873S	23437
1574	GB01000799S	83960
16581	GB01004694S	4775
3687	GB01007578S	47931
2851	GB01012826S	55649
5590	GB01021443S	35847
13417	GB01020095S	10938
863	GB01001146S	124894
6290	GB01016455S	32031
17835	GB01021212S	1415
15244	GB01001961S	8138
16574	GB01002047S	4800
17594	GB01001421S	1830
10568	GB01009326S	16581
16565	GB01004676S	4852
15628	GB01024336S	7348
7334	GB01007678S	27188
5333	GB01010585S	37381
2817	GB01011629S	56069
1220	GB01003361S	100882
4030	GB01022215S	45406
11175	GB01015624S	14838
11331	GB01013354S	14421
7206	GB01013290S	27727
18341	GB01022986S	706
13575	GB01019913S	10737
262	GB01000210S	204384
4886	GB01023781S	39979
18462	GB01022843S	575
2887	GB01011592S	55228
4395	GB01016696S	42840
12544	GB01018749S	12080
6427	GB01023489S	31440
17717	GB01021167S	1617
13522	GB01018336S	10793
10864	GB01003222S	15717
6981	GB01012162S	28660
13024	GB01011429S	11448
614	GB01015271S	150674
15919	GB01002221S	6685
14752	GB01003241S	9074
16634	GB01017029S	4562
15062	GB01018516S	8544
13671	GB01018227S	10605
6680	GB01022601S	30173
5977	GB01012693S	33616
11530	GB01019269S	13928
14260	GB01018989S	9764
1387	GB01001469S	92895
14445	GB01018972S	9502
12480	GB01019636S	12157
16737	GB01001980S	4227
1718	GB01015384S	78487
164	GB01000973S	233298
16461	GB01002225S	5162
15197	GB01015835S	8258
1341	GB01000112S	94704
5122	GB01007712S	38654
5200	GB01023767S	38126
2637	GB01011521S	58018
10039	GB01016818S	18039
8926	GB01009839S	21332
15384	GB01000508S	7876
11578	GB01016622S	13817
13180	GB01020137S	11249
16792	GB01017193S	4102
15560	GB01015791S	7518
17570	GB01021904S	1891
9009	GB01010406S	21018
4888	GB01017518S	39953
1016	GB01002748S	113476
16474	GB01013848S	5128
14951	GB01013782S	8718
1385	GB01000545S	92930
12408	GB01019663S	12282
8772	GB01016094S	21832
10536	GB01023315S	16660
3317	GB01020506S	51079
8615	GB01011452S	22348
11419	GB01009516S	14179
11323	GB01000367S	14446
12615	GB01019095S	11975
12822	GB01019632S	11707
14424	GB01007652S	9535
2994	GB01011603S	54179
1780	GB01011674S	76579
18263	GB01020659S	828
9627	GB01013345S	19237
4751	GB01017673S	40643
13555	GB01019957S	10756
17140	GB01020812S	2972
5375	GB01023661S	37130
5376	GB01017951S	37127
11238	GB01018794S	14678
2285	GB01017459S	63374
14758	GB01018366S	9059
7737	GB01000518S	25565
103	GB01024236S	263468
8304	GB01000129S	23473
12033	GB01008834S	12896
12389	GB01000174S	12309
3111	GB01003797S	52947
12774	GB01011302S	11768
2236	GB01012867S	64542
10602	GB01010061S	16486
14691	GB01019790S	9163
9900	GB01010522S	18492
2004	GB01011750S	70478
11915	GB01018896S	13166
7009	GB01022834S	28533
11658	GB01009614S	13660
3882	GB01013688S	46376
13231	GB01019727S	11189
3401	GB01017932S	50338
11250	GB01004354S	14640
5343	GB01018051S	37325
188	GB01003869S	224385
9077	GB01010857S	20812
1136	GB01003834S	105540
9595	GB01015854S	19329
9188	GB01022154S	20453
4510	GB01008288S	42113
12541	GB01009230S	12083
3611	GB01016677S	48579
11243	GB01002835S	14659
12917	GB01018265S	11590
2765	GB01024085S	56576
12461	GB01020043S	12191
17176	GB01011440S	2854
1039	GB01000806S	111998
13955	GB01013768S	10233
12905	GB01019157S	11601
9710	GB01009296S	18998
15955	GB01012183S	6605
2486	GB01023994S	60003
17624	GB01021654S	1776
16769	GB01017067S	4148
10913	GB01011284S	15580
10769	GB01011094S	15971
3231	GB01024145S	51826
13957	GB01019784S	10231
3258	GB01024110S	51561
3676	GB01000065S	48068
2472	GB01017712S	60188
350	GB01000760S	185342
7125	GB01023432S	28047
16567	GB01003589S	4846
17602	GB01020783S	1813
3678	GB01017702S	48047
17637	GB01020752S	1742
3942	GB01008225S	45965
191	GB01001234S	223709
9496	GB01009455S	19580
10051	GB01014049S	18009
9959	GB01003099S	18285
6458	GB01012981S	31311
11488	GB01020178S	14027
7359	GB01022588S	27078
16444	GB01019487S	5221
17569	GB01001496S	1897
13665	GB01018909S	10616
8888	GB01009529S	21464
4505	GB01010348S	42143
11748	GB01019280S	13486
12804	GB01007365S	11737
15132	GB01019585S	8394
9394	GB01020433S	19844
7051	GB01023541S	28330
9453	GB01008370S	19689
7381	GB01016414S	26985
15878	GB01017065S	6761
16504	GB01000779S	5035
13396	GB01020078S	10963
7195	GB01008325S	27755
3297	GB01018000S	51258
12928	GB01020332S	11576
4142	GB01001792S	44539
160	GB01002781S	235407
11619	GB01013227S	13755
12503	GB01019895S	12137
7751	GB01023409S	25525
11442	GB01018841S	14128
12629	GB01019612S	11954
5567	GB01018076S	35979
18611	GB01021763S	367
18495	GB01021714S	539
8520	GB01015366S	22638
6831	GB01012341S	29376
14212	GB01018760S	9828
2698	GB01024027S	57347
3460	GB01018109S	49791
743	GB01000655S	137543
1461	GB01008128S	89532
3872	GB01010675S	46442
11388	GB01012584S	14267
14946	GB01004339S	8725
11878	GB01016976S	13225
5763	GB01015549S	34844
16214	GB01011099S	5908
3096	GB01017483S	53111
15478	GB01000257S	7704
7766	GB01013168S	25452
2	GB01003469S	778795
536	GB01003846S	158359
10322	GB01016034S	17213
579	GB01001283S	153947
9484	GB01003210S	19618
18166	GB01021184S	987
6819	GB01001813S	29434
16666	GB01024191S	4435
14284	GB01012170S	9730
6840	GB01011717S	29310
2107	GB01012771S	68130
8292	GB01009301S	23507
4386	GB01017574S	42907
10297	GB01009157S	17272
6582	GB01010347S	30642
18366	GB01020249S	673
16724	GB01016192S	4267
13276	GB01016143S	11113
8345	GB01010508S	23319
18041	GB01020713S	1154
8028	GB01001334S	24476
107	GB01003676S	261439
15548	GB01011182S	7546
889	GB01007820S	122794
18704	GB01021064S	101
16659	GB01011325S	4460
5811	GB01016369S	34597
18682	GB01009607S	176
17999	GB01021984S	1202
5780	GB01008570S	34734
804	GB01001619S	131223
17156	GB01021586S	2918
7543	GB01021536S	26332
913	GB01001252S	121417
1293	GB01012774S	97432
5090	GB01010493S	38844
14578	GB01004308S	9307
12594	GB01019489S	12009
5674	GB01015880S	35300
11533	GB01004746S	13920
15493	GB01010922S	7663
8521	GB01022728S	22636
8682	GB01009843S	22122
8708	GB01022014S	22044
39	GB01003447S	362392
14615	GB01018282S	9268
4867	GB01016864S	40084
12003	GB01018539S	12957
2223	GB01016523S	64937
18699	GB01019256S	112
18665	GB01021822S	235
8109	GB01023702S	24135
2614	GB01023131S	58270
12653	GB01015401S	11915
4219	GB01023879S	43947
5595	GB01007606S	35821
2897	GB01015309S	55117
4044	GB01012938S	45280
4047	GB01013102S	45253
10220	GB01009027S	17496
10327	GB01007742S	17201
494	GB01001436S	163958
16897	GB01024377S	3729
2726	GB01017907S	57108
13051	GB01000510S	11416
2097	GB01008008S	68344
7609	GB01011210S	26060
8556	GB01021373S	22534
8554	GB01010853S	22536
13684	GB01001269S	10594
10650	GB01012571S	16360
7574	GB01000835S	26217
6714	GB01001731S	29994
11621	GB01011573S	13744
14344	GB01018273S	9660
14446	GB01019445S	9499
8942	GB01010052S	21263
12336	GB01019600S	12376
9760	GB01015587S	18881
15317	GB01024417S	8006
16180	GB01000914S	6013
7833	GB01016637S	25276
12135	GB01008770S	12693
4823	GB01007544S	40284
1739	GB01010459S	77792
4291	GB01001926S	43476
89	GB01003512S	275556
13865	GB01019613S	10341
13072	GB01015765S	11389
6932	GB01023381S	28889
15531	GB01001047S	7583
13213	GB01009125S	11214
12006	GB01019770S	12951
4777	GB01016227S	40471
1269	GB01008142S	98240
1657	GB01011613S	80687
16706	GB01017363S	4320
738	GB01000616S	137814
6365	GB01015354S	31668
11559	GB01009594S	13853
9503	GB01016092S	19558
5461	GB01018189S	36630
11912	GB01010244S	13168
3826	GB01010628S	46895
7366	GB01023633S	27050
1993	GB01007955S	70678
90	GB01003683S	274439
3107	GB01022236S	52989
18441	GB01020708S	598
9283	GB01010125S	20170
3706	GB01008088S	47785
14839	GB01003741S	8928
5894	GB01008073S	34073
4564	GB01023095S	41721
17749	GB01015572S	1561
16714	GB01017124S	4293
10244	GB01010748S	17432
449	GB01001518S	169953
